id,text,label,Unnamed: 3
94861,The feet of the kings wrapped around the Golden Dwa are also proof that it was because of their blood that Asanteman was able to stand on its own feet and defeat Ntim Gyakari and his army.,Ahemfo a wɔkyekyeer Sikakɔkɔɔ Dwa no nan do yɛ adanse dɛ ɔyɛ hɔn bɔgya ntsi na Asanteman tum gyinaa n’ankasa nan do dzii Ntim Gyakari na n’asordaafo do nkonyim.,
74141,He impressed his friends by how quickly he finished the task ahead of schedule.,Ɔmaa nye n’anyɛnkofo enyi gyee mbrɛ owiee edwuma no ntsɛm ansa na ber a hɔn ahyɛ no ho.,
96769,Nana Asuo Gyabuo is a legendary figure in Fante mythology who is associated with the power to control the rain. It is believed that Nana Asuo Gyabuo can bring rain during times of drought or withhold it when necessary.,Nana Esuo Gyabuo yɛ nyimpa tsitsir wɔ Mfantsefo hɔn domankomasɛm mu a wonyim no dɛ ɔwɔ tum wɔ nsutɔ do.wɔgye dzi dɛ Nana Esuo Gyabuo botum ama nsu atɔ wɔ ɔpɛber mu anaa wɔama nsu egyaa tɔ sɛ no ho hia a.,
73890,"After his current studies, he shall join a vocational school.","Sɛ owie n'adzesua a ogu do yi a, ɔdze no ho bɔkɔ akɛhyɛ nsaanodwuma sukuul mu.",
95092,"This made the Chiefs in the Ashanti town explained that, if the man has disrespected them, they would also deal with him.","Iyi maa ahemfo a wɔwɔ Esuantse kurom kyerɛɛ mu dɛ, sɛ papa no ebu hɔn enyimtsia a, hɔn so wɔnye no bedzi.",
94806,"Be happy and go on with your life as before, because the world is not yet over for you","Nya enyigye na kɔ do wɔ w’asetsena mu mbrɛ nna woyɛ kan no, osiandɛ wiadze no nnya ewiei mmaa wo",
75988,There was an emergency meeting with the district leaders and school management.,Wɔyɛɛ putupuruw nhyiamu maa mansin banodzifo no na skuul mpanyimfo no.,
95314,"He used this opportunity to inform everyone, especially these people who are coming to rise, and work in the right way, so they can eradicate these bad practices once and for all.","Ɔdze dɛm akwanya yi bɔɔ obiara amandzɛɛ, tsitsir nkorɔfo a wɔrebepegya no, na wɔayɛ edwuma wɔ ɔkwan pa do, dɛm mbrɛ ɔbɛyɛ a wobotum etu ndzeyɛ bɔn yi ase prɛko pɛ.",
75385,The farmers need machines and other equipment to boost agricultural productivity.,Ekuafo no hia mfir dze etum ama hɔn dwumadzi etu mpɔn,
94923,"Then, the second ingredient added to the mouth of the turtle is salt.","Afei, adze a ɔtɔ do ebien (2) a wɔdze ka nsu mu akyekyedze no ano nye nkyen.",
74734,People were educated and they understood the importance of screening and testing.,Wɔkyerɛkyerɛɛ nkorɔfo ma wɔtsee hia a no ho hia dɛ wɔyɛ nhwehwɛmu na nsɔhwɛ ase.,
94282,"Some people like to just finish eating, they take their bath","Nkorɔfo binom pɛ dɛ sɛ wodzidzi wie ara pɛr a, wokoguar.",
95603,AA + SS; can these people marry if they went for a test and the results came as one being AA and the other SS.,"AA +SS, aso dɛm nkorɔfo yi botum awar sɛ wɔkɛyɛ nhwehwɛmu na mbuae no bae kor dze yɛ AA na kor so yɛ SS.",
94595,"Because of economic hardships, most girls are able to ask for certain things from men.","Ɔnam sikasɛm a no ho ayɛdzen ntsi, mbasiamba pii noara tum bisa ndzɛmba bi fi mbanyin hɔ.",good
96115,"What's more, if for a reason or two, a symbol used by a person to communicate gets displaced, the goal of the communication will not be achieved.","Dza ɔbor do nye dɛ sɛ ɔnam siantsir bi ntsi na nsɛnkyerɛdze annkɛda beebi ɔsɛ a, no botae no nnkɛba mu.",
94804,"The terrified children cried bitterly, but the old woman, who had remained as quiet as if she had been wholly deaf to all that passed, menaced them into silence. Having unloosened the cravat of the man who remained extended on the ground, she tottered towards the undertaker.","Mbofra a hom apuw hɔn no sui dzenndzendzen, nanso ɔbaa panyin, a na wayɛ dzinn tse dɛ dza ɔyɛ etsitsifo koraa wɔ dza etwa mu nyina ho no hunahuna hɔn ma wɔyɛɛ dzinn.",
76187,We were educated about self-defense as people are always educated on how to protect children's rights in the community.,Wɔatsetse hɛn wɔ ahobambɔ mu dɛ mbrɛ aber biara wɔtsetse nkorɔfo wɔ siantsir a ɔwɔ dɛ yɛbɔ mbofra hɔn kyɛfa ho ban wɔ hɛn kurow no mu.,
96426,"Since tea helps to regulate blood flow in the body, eating tea and drinking the juice also helps your heart to work much better.","Dɛ mbrɛ tsii boa ma bɔgya dzi afowsian wɔ nyimpadua no mu no, ridzi tsii na ronom nsu no so boa w'akoma ma ɔyɛ edwuma yie.",
96008,"There are three groups of communication techniques used in the woodlands: those used by farmers, those used by hunters, and those used by palm wine tappers.","Yɛwɔ akwan ahorow ebiasa a wɔdze dzi hɔn  dwuma wɔ haban mu. Dza ekuafo dze dzi dwuma, na dza abɛtwafo dze dzi dwuma",
75957,There is a reduced risk of some sexually transmitted diseases in men.,Mbanyin nntaa nnya mpa-mu-nkitahodzi yarba ahorow no bi.,
95441,"Because of this, for the well being, schools and all churches, all T.V and radio stations, journalists and teachers, parents and individuals should come together to help advice and warn all youths and children against social media because, good name is better than riches.","Ɔnam iyi ntsi, yieyɛ ntsi, skuul ahorow na nsɔrnsɔr, tɛlɛbihyɛn na redio ahorow, nsɛnkyerɛwfo na akyerɛkyerɛfo, awofonom na ankorankor ɔwɔ dɛ wɔka bɔ mu boa tu na wɔbɔ mbabun na mbofra kɔkɔ tsia sohyial midia osiandɛ, dzin pa ye kyɛn ahonya.",
75809,The teacher started a general conversation with her students.,Kyerɛkyerɛnyi no nye esuafo no hyɛɛ nkɔmbɔdzi gyan bi ase.,
96134,"Liver- coffee, grapes, fish, beans, groundnuts, oats, garlic, pear, banana, carrot, lime.","Berɛbo - kɔfe, greepo, nsumunam, eduwa, nkatse, ootu, galeke, paya, mpuwa, karɔto, ankama.",
74544,My garden was destroyed by the heavy waters flowing from the river.,Nsu kɛse  a ɔpem fa esutsen no mu no sɛɛ me ture no.,
75056,Students who perform very well in high school are given government sponsorship.,"Esuafo a wɔbɔ hɔnho ,bɔdzen wɔ mpanyin nsɔwdo skuul aban ma hɔn mboadze.",
96375,It is said that the sodium content of millet is low so it can be very helpful if eaten.,Wɔka dɛ  Sodeɔm a ɔwɔ atoko mu no wɔ famu koraa ntsi wodzi a ɔboa.,
96566,"During their announcement, they highlighted that they have gained support from more people due to the current state of the country's financial status.","Wɔrema nkaabɔ no, wɔbobɔɔ do dɛ woenya mboa efi nkorɔfo beberee hɔ osian seseiara mbrɛ ɔman no ne sikasɛm ayɛ ntsi.",
75186,The closure of schools and health centres leaves girls increasingly vulnerable.,Skuul ahorow na apɔwmudzen mbeambea no ntowmu gya nkataasia kɔ mberɛw mu.,
75006,Some youths are ignorant about the effects of having unprotected sex.,Mbabun binom nnyim nsunsuando bɔn a ɔwɔ mpamu nkitaho a bambɔ biara nnyi mu.,
94471,For this reason a person may have it for years without knowing that he has such a disease.,Dɛm siantsir yi ntsi obi botum anya no mfe pii a nna onnyim dɛ ɔwɔ bi.,Dɛm siantsir yi ntsi obi botum enya no mfe pii a nna onnyim dɛ ɔwɔ bi.
74207,"In the late 17th century, social changes within the polities of the Gold Coast led to transformations in warfare, and to the shift from being a gold exporting and slave importing economy to being a major local slave exporting economy.","Wɔ afeha a ɔtɔ do dunson (17) ewiei no, asetsena mu nsesã baa Gold Coast amanyɛsɛm mu de nsesã baa akodzi mu, nye nsesã a ɔbae fi sika kɔkɔɔ a wɔdze kɔ amanandze na nkoa a wɔdze ba amanandze sikasɛm mu kɔɔ mpɔtam hɔ nkoa a wɔdze kɔ amannɔnye sikasɛm tsitsir do.",
75446,"The goats ate all the leaves of plants in my garden, causing significant destruction.",Nguan no wee ahataw a ɔwɔ me haban no mu no nyinara na wɔasɛɛ ndzɛmba papaapa,
74137,He fixed the broken chair by replacing the damaged parts.,Osiesiee egua a ebubu no dzenam afa horow a asɛɛsɛɛ no a ɔsesaa no do.,
94421,"Bright Okyere Agyekum, a counsel for the petitioner, said that since the Senator had wasted the time of the court and was in contempt of them, he should be fined GHC 20,000 before dismissing the criminal complaint.","Owura Bright Okyere Agyekum, afotu ma adzebisafo, ka dɛ siesie ara mbrahyɛbaguamnyi yi aseɛ Asɛndzibea no nyina ber yi woebu hɔn enyim tsia, ɔwɔ dɛ wɔbɔ no kaw Ghana cedis mpem eduonu ansaana woegyaa ɔdzebɔnyɛnyi no.",modified.
74003,Beating and hitting people is regarded as a violent behavior.,Abobɔ abobɔ ka basabasayɛ nyɛe ho.,
96039,"Looking at how hunters also make use of symbols, they make use of symbols to aid them on their return home to avoid missing their way due to the vast nature of the woodlands.","Sɛ yɛhwɛ mbrɛ abɔfo dze nsɛnkyerɛndze dzi dwuma no a, wɔdze dzi dwuma ammfa wɔannyew hɔn kwan ɔnam dɛ haban no so ntsi",
95813,"However, some people have concerns regarding this agreement; some suggest that these nurses be employed by the Ghana Health Service.",Mbom binom wɔ ɔhaw fa dɛm nhyehyɛɛ yi ho;Binom kyerɛɛ dɛ otwar dɛ Ghana apɔwmudzen asoɛe no fa dɛm anɛɛsefo yi edwuma mu,
96171,He was the last of Ghana's six royalty to die.,Ɔno nye Ghana adehye esia no mu dza nna ɔaka a owui.,
74179,I can no longer differentiate between learning and having fun. I need to get my affairs in order as soon as possible.,Montum nhu nsonsonee a ɔda adzesua na enigyedze ntam bio. Ɔwɔ dɛ meyɛ me nsɛm no yie ntsɛm ara sɛnea motum.,
75862,The vehicle he was moving in had a poor mechanical condition.,Hɛn a nna ɔtsena mu no nnyi tsebea papa mu.,
73858,A youth losses life while attaining treatment from traditional healers.,Ɔbabun bi hwer no nkwa wɔ ber a nna ɔregye ayarsa wɔ eduryɛfo nkyɛn.,
74616,"One of the injured people, who failed to be identified, is a police officer. They, along with the other injured individuals, were taken to the hospital.","Hɔn a wopira no mu kor a woenntum annkerɛ ne nyimpa ban no yɛ Porisinyi panyin. Wɔdze hɔn kaa hɔn a woepira nkaa no ho, na wɔdze hɔn kɔɔ asopitsi.",
74803,Refugees were told to settle in specific areas and more of them decided to settle in the central region.,Wɔkaa kyerɛɛ Refugeefo no dɛ wɔmpɛ beebi pɔkyee bi ntsena na hɔn dodow yɛɛ dɛ wɔbɛtsena finimfin mantɔw mu.,
94627,"The memorandum compiled by the GNA states that Dr. Sabina Ansa, a doctor at the hospital, said she did not see any injuries or bruises on the body.","Nkaebɔ krataa a GNA dzi bɔbɔ mu kadɛ Dr. Sabina Ansa, dɔkotanyi wɔ asopitsi hɔ no, kadɛ woenhu pera anaa etwaetwa biara wɔ no honam ho.","Nkaabɔ krataa a GNA dzi bɔbɔɔ mu kaa dɛ Dr. Sabina Ansa, dɔkotanyi wɔ asopitsi hɔ no, kaa dɛ oennhu pira anaa kutwa biara wɔ no honam ho."
95881,"Even though it can be treated, this kind of constipation returns to the body after a short period.","Dɛ wobotum asa no mpo, dɛm ayamutsim yi tum san ba nyimpadua no mu bio mber kakra ekyir",
96168,"And that award is called, the Guidance of the Stars.",Na abawdobɔdze no ne dzin dze Nworaba no hɔn Akwankyerɛ.,
95665,"Because of how important childbearing is to the Akans, so they don't joke with pregnant women.","Ɔnam da bawo ho hia Akanfo ntsi, wonndzi apemfo mbasiafo ho agor.",
94430,He made us realize that all this card allows them is to be able to do some small life tasks in order to feel better.,Ɔma yɛhu dɛ dɛm kaad yi ma hɔn ho kwan ma wɔyɛ ndzɛmba nketsenketse ma hɔn ho tɔhɔn.,good
74627,Oral histories of the Kingdom tell that it was founded by a warrior named Tohazie.,Ahendzi no ho abakɔsɛm a wɔdze ano ka kyerɛ dɛ ɔkofo bi a wɔfrɛ no Tohazie na ɔdze bɔbɔɔ adze.,
73850,A tuberculosis patient died at a traditional healer's shrine.,Obi a ɔbɔ nsamanwaa wui wɔ kɔmfo bi n’abosomfie.,
76019,They celebrated the first day of construction of that building last week.,Wɔhyɛɛ da a odzi kan wɔ dan no ne nsii no ho fa ndɛ ndaawɔtwe.,
96342,"Instead, there will always be hard times, anger, some yea, but try to smile a little each day before the day ends.","Mbim no, mber a no mu yɛ dzen, ebufuw bɛba na bɔ mbɔdzen dɛ ebɛserew kakra da biara ana da no akɔ ewiei.",
95428,They can talk to an elder how ever they want.,Wotum kasa kyerɛ panyin mbrɛ wɔpɛ biara.,
95923,"Akans make use of their surroundings, parts of the body and some gestures to convey meaning to other people. Before we proceed, what are symbols that speak?","Akanfo tum dze ndzɛmba a ɔwɔ hɔna tsenae, honam mfafakuwa na ndzeyɛɛ tum ka biribi a ntseasee wɔ mu kyerɛ nkorɔfo. Ansaana yɛbɔtoa do no, ebɛnadze nye nsɛnkyerɛndze a ɔkasa.",
95150,"In the news, the source of the accident is, a certain Daewoo Matiz Taxi with the number plate BA 1163-19 which was heeding towards Sunyani clashed with a certain Hyundai car with the number plate GT 2438-19 which was also heeding towards Techiman.","Amandzɛɛbɔ kyerɛ dɛ, adze a ɔdze akwanhyia no bae nye dɛ, Daewoo Matiz Taxi bi ne nɔmba ahyɛnsewdze nye BA 1163-19 a nna ɔrokɔ Sunyani a ɔnye Hyundai kaar bi ne nɔmba ahyɛsewdze nye GT 2438-19 a no so rokɔ Techiman.",
76051,This is the saddest day in our nation's history.,Ndɛ yɛ awerɛhow da kɛse wɔ hɛn man yi n'abakɔsɛm mu.,
94370,"Research has shown that eating mangoes can help the body fight certain diseases such as heart disease, diabetes and certain cancers that can affect the body.","Nhwehwɛmu akyerɛ dɛ ebedzi mango botum aboa nyimpadua no ma wakõ nyarbanyarba bi tse dɛ akõma yarba, esikyire yarba na akisikur mu bi a otum haw nyimpadua no.","Nhwehwɛmu akyerɛ dɛ idzi mango a obotum aboa nyimpadua no ma akõ nyarbanyarba bi tse dɛ akõma yarba, esikyire yarba na yamukur mu bi a otum haw nyimpadua no."
95931,The above image is called Sankofa. What this symbol found on a linguist staff seeks to tell the Akan people is the idea that they have abandoned many crucial elements of their culture and history and that they must recapture these elements in order to improve their quality of life.,Dza ɔwɔ sor ha yi na wɔfrɛ no akomfowa. Dza yehu wɔ akyeampoma yi do kasa kyerɛ Akanfo dɛ ɔatoto ndzɛmba etsitsir bi a ɔwɔ hɔn amambra mu na hɔn abakɔsɛm mu no adze na otwar dɛ wɔsan kɛfa dze boa ma abrabɔ tu mpɔn,
95642,"Note thar, children mostly get their resource blood from their fathers, either positive or negative.","Hyɛ no nsew dɛ, mboframba taa nya hɔn mbɔgya fi hɔn Papa hɔ, dɛ ɔyɛ pɔsitif anaa nɛgɛtif.",
95200,She told me all that the man did to her at that very moment.,Ɔkaa biribiara a Papa no dze yɛɛ no dɛm ber no kyerɛɛ me.,
75948,There is a meeting for the non-teaching staff whiles the organization staff are responsible for distributing food to the refugees.,Edwumayɛfo a wɔnnka akyerɛkyerɛfo no ho no wɔ nhyiamu ber a hɔn a wɔhwɛ yɛ edwuma no ho ntotoe no so hɔn asɛdze nye dɛ wɔkyɛ edziban ma etukɛtsenafo no.,
74196,"In 1951, the CPP created the Accelerated Development Plan for Education. This plan set up a six-year primary course, to be attended as close to universally as possible, with a range of possibilities to follow.","Wɔ afe 1951 mu no, CPP yɛɛ Nkɔdo Nhyehyɛɛ a Ɔayɛ no Ntsɛmntsɛm a Ɔfa Nwomasua Ho (Accelerated Development Plan for Education). Saa nhyehyɛɛ yi dze mfe esia ahyɛse adzesua sii hɔ, sɛ wɔbɛkɔ bi a ɔbɛn amansan nyina mosea ɔbɛyɛ yie biara, a ndzɛmba ahorow a obotum aba a wobedzi ekyi.",
74164,"His room was messy and untidy, with dirty clothes and dishes all over the floor. Honestly, it was a very disgusting sight.","Nna nye dan mu ayɛ basabasa na ɔnyɛ dza hɔn ahyehyɛ no yie, na ntar a wɔayɛ fi na mprɛtse wɔ famu nyinara. Nokwarsɛm, nna ɔyɛ adze a ɔyɛ tan yie.",
96498,Traders across the country have shown their support for the mother union of traders (GUTA) by participating in a nationwide strike to bring to attention to the challenging economic conditions faced by traders in the country,Eguadzifo a wɔwɔ ɔman yi ne mfɛndzanan nyinara ada no edzi dɛ wɔtaa hɔn kuwbaatan (GUTA) ekyir dɛ wɔdze hɔnho hyɛ ɔman mu no etuatsew a wɔdze twee adze sii ɔhaw a sikasɛm ho nhyehyɛɛ ho haw a ɔwɔ ɔman yi mu no do.,
95465,"Anytime we get chance to visit the kenteweaver at Bonwire, we will know the type of kente and new ones and how it is been weaved.","Aberbiara a yebenya kwan akɔ kentewenbea a ɔwɔ Bonwire no, yebohu kente ahorow na afofor na mbrɛ wosi wen.",
73876,"Additional coastal states as well as other states farther inland eventually signed the Bond, and British influence was accepted, strengthened, and expanded.","Ewiei koraa no, aman fofor a wɔwɔ mpoano na aman fofor a wɔwɔ asase no ne finimfin no so hyɛɛ Apam no ase, na wɔgyee Britain nhyɛdo no too mu, wɔhyɛɛ no dzen, na wɔtserɛw mu.",
95766,They rejected the government's proposal so there has to be a deliberation on it again.,Ɔanngye aban no n’edzeserɛdze no annto mu ntsi wɔbɛsan akobobow ho,
96184,He was the fourth and last of his parents' children.,Nna ɔtɔ do anan wɔ n'awofo hɔn mba baanan mu.,
75720,The program was a government initiative to help people who cannot access education services.,Nna dwumadzi no yɛ aban nhyehyɛɛ dɛ ɔdze bɔboa hɔn a wonnkotum ennya skuul mu kwan no.,
75231,The council is rerying on the business group to finance the project.,Abaguakuw no redan edwumakuw ahorow ma wɔaboa hɔn dwumadzi no wɔ sika afa mu,
95029,"She left four children behind, their names are; Prince Charles who was born in 1948, Princess Anne born in 1950, Prince Andew and Prince Edward born in 1960 and 1964 respectively, and had twelve grandchildren.","Ogyaa mbofra anan wɔ n'ekyir, hɔn edzin nye; Prince Charles a wɔwoo no wɔ 1948 mu, Princess Anne a wɔwoo no wɔ 1950 mu, Prince Andew na Prince Edward a wɔwoo hɔn wɔ 1960 na 1964 mu pɛpɛɛpɛr, nna ɔwɔ nananom duebien.",
94575,"He was hereby charged with five offences, including attempting to bribe the police officer with GH ȼ400","Wɔbɔ no kwaadu enum,a reyɛ ama polisinyi  adamudze GH ȼ400 kaho.",good
94478,"Based on the mechanism of occurrence, we will divide it into two parts; Primary and secondary hypertension.","Sɛ yɛhwɛ dza ɔdze ba a, yebekyɛmu ebien ; ahyɛase na sekendari mbogya mbordo.","Sɛ yɛhwɛ dza ɔdze ba a, yebɛkyɛmu ebien ; praemri na sekendri mbogya mbordo."
96561,"About two months ago, due to the financial difficulties faced by the country, Ghana decided to seek assistance from the International Monetary Fund","Bɛyɛ bosoom ebien a abɛsen kɔ yi, osian sikasɛm ho haw a ɔman yi refa mu ntsi, Ghana sii gyinae dɛ ɔbɔkɔ akɔgye mboa wɔ IMF",
75359,The drugs received by hospitals last for a short period of time.,Ndur a ayarsabea no nsa kae no annkyɛr na ɔsae,
95431,All these are negative effects social media has on today's youth.,Iyinom nyinara yɛ nsunsuando bɔn a sohyial midia wɔ no wɔ ndɛ mbabu do.,
75503,The hospital contractor was given forty days to complete the construction project.,Wɔmaa nyia orisi asopitsi no nda eduanan dɛ ɔmfa nwie edwuma no,
96536,"Indeed, the Queenmother's blood relation with the King gives her a unique insight into the royal family and the qualities required for a suitable successor. This traditional belief emphasizes the importance of her role in selecting the next King, as her closeness to the royal lineage allows her to make a well-informed decision. The analogy of the frog from the river announcing the crocodile's death highlights the significance of respecting traditional wisdom and authority without question.","Ampaara, ɔbaahembaa no nye ɔhen no wɔ bɔgya mu twaka ntsi na ɔma no ho kwan wɔ ebusuadehye no mu na su papa a wɔrohwehwɛ fi obi a obedzi adze no hɔ. Amambra mu gyedzi si no dwumadzi no ho hia a ohia dɛ ɔpaw ɔhen fofor, dɛ mbrɛ ɔbɛn ahendzi no ntsi ɔma no kwan ma ɔdze adwenkyerɛ a odzi mu to gua. Atwɛr a ofi nsuadze bɛka dɛnkyɛm no wu ho atsesɛm da hia a ohia dɛ yɛdze bu ma nyimdzee a amambra dze to gua na banodzifo ber a yemmbisa ho asɛm biara. no",
95996,"Two of a person's palms are raised in the air when they dance in public, hitting the chest to represent their control over the land.",Nyia ɔresaw no ma ne nsa ebein no do wɔ wimu dze ne nsa si no bo dze kyerɛ dɛ tum a ɔwɔ wɔ asaase no do,
95453,"These kings, Queens and other prominents people their zeal, boldness, selfless, truthful and their love they have for the Asante Kingdom, this let them fought and protect the Golden stool and the Asantes' have their peace.","Dɛm ahemfo, Mbaahembaafo na adzefo binom hɔn ahokeka, akokodur, ahofama, nokwadzi na hɔn dɔ a wɔwɔ ma Esuantse Ahenman no, iyi ma wɔkoe na wɔbɔɔ sikagua no ho ban na Esuantsefo no wɔ hɔn asomdwee.",
75563,The liver infection causes no symptoms; all symptoms of malaria result from the infection of red blood cells.,Berɛbo mu yarba no mma nsɛnkyerɛdze biara; etsiridii ho nsɛnkyerɛdze no nyinara yɛ dza ofi bɔgya nkwabowa mu yarba no.,
76127,Usually car drivers who cause a road accident tend to run away from the police.,Mpɛn pii no ahɛnkafo a wɔdze kaar nya akwanhyia no guan aporisifo.,
75712,The president promised to construct a district hospital for the people of Twifo Praso,Ɔmampanyin no hyɛɛ bɔ dɛ obesi mansin ayarsabea ama Twifo Prasofo.,
74474,Money donations to people cannot help fight poverty in villages.,Sika a wɔdze ma nyimpa no nntum mboa ma wɔko ntsia ohia wɔ nkuraase.,
76214,"When a catch is made, message gets to the people in town within minutes and this turns the people into jubilation.","Sɛ wɔkyer abowa a, hɔn a wɔwɔ kurom no tse ho asɛm wɔ sema mu na iyi dze enyigye berɛ nkorɔfo no.",
96147,"All these people need to pay attention to these signs and take action, not later.","Otwar dɛ nkorɔfo yinom nyinara ma hɔn adwen kɔ nsɛnkyerɛdze yinom do na wodzi ho dwuma, na nna ekyirii bi.",
74268,Legislators play a big role in informing government what goes on in their constituencies.,Mbrahyɛbaguafo dzi dwuma kɛse wɔ aban amandzebɔ mu wɔ dza ɔkɔ do wɔ hɔn ambatow mpasua mu.,
74236,It's only the district council that decides which road to be constructed.,Ɔyɛ mansin abaguafo no nkotsee na ɔsi akwan a wɔbɛsi ho gyinae.,
95843,They named that cloth ''Weaved-cloth'' because it was weaved.,Wɔtoo  tam no dzin dɛm ɔnam dɛ wɔawen ntsi,
96105,"Also, the art of communicating with someone using symbols from the prints in a cloth has reduced; people wear the cloth based on how nice it is, not its name.",Nsɛnkyerɛdze a ɔwɔ tam a wɔdze kasa no so no do akɔ famu; nkorɔfo fura tam no wɔ ne fɛw ntsi na nnyɛ ne dzin ntsi.,
73944,Angule possessions that were left behind were sold since it were on the land illegally.,Wɔtɔɔn Angule n'egyapadze a ogyaa no ekyir nyina osiandɛ ɔammfa mbra kwan do na osii no wɔ asaase no do.,
96715,"Currently, culture and metaphor play a prominent role in issues in Ghana. However, from time to time, they have come to recognize that it is of no use.","Seseiara, amambra na ngyinahɔma dzi dwumason wɔ nsɛm mu wɔ Ghana. Eso, ofi ber to ber no, woehu dɛ no ho nnhia.",
96568,"As the news spread, many people expressed their satisfaction and happiness with the call for the appointment of a new Minister of Finance at the Presidency.","Dɛ mbrɛ asɛm no tahyee no, nkorɔfo beberee daa hɔn akomatɔyamu na enyigye edzi wɔ Sikasɛm Soafo ne mpawee wɔ Abankɛse mu no ho frɛ no ho.",
94312,Some women may also experience pain or bleeding during sexual intercourse and some also often feel pain in their vagina.,"Mbasiafo binom so tum tse yaw ana bɔgya tum tu hɔn wɔ aber a woridzi mpamu agor, na mpɛn pii no wɔtse yaw hɔn hɔn ‘baa’ no mu.",
95034,She was the overseer for some charity foundations and other 600 different companies.,"Nna ɔyɛ ɔhwɛdofo a ɔda ""charity foundations"" bi ano na ndwumakuw ahorow ahaesia.",
96452,"Because, when everyone is turning into animals you have to turn into one, Father Nkonto learned how to eat mushrooms and he enjoyed it very much. So when the mushroom was so wrinkled, it was very disturbing.","Osiandɛ, sɛ obiara redan abowa a ɔwɔ dɛ edan bi, Egya Nkonto suaa mbrɛ wosi dzi mbire na n'enyi gyee ho papaapa. Ntsi ber a mbire no twontwomee no, ɔhaw no ankasa.",
76032,They have supplied handwashing facilities to most of the areas in the country.,Wɔdze ndzɛmba a wɔdze hohor nsa ho akɔ mbea dodowara mu wɔ ɔman no mu.,
75884,The water used to be contaminated by sewage from the nearby toilet.,Nna nsufi a ɔsɔn fi egyananbea ɔbɛn nsu no mu no tɔ dɛ ɔsɛɛ nsu no.,
74672,People are always promised money each time the general elections approach.,"Ber biara a abatow ber robɔso no, wɔdze sika hyɛ nkorɔfo bɔ.",
75218,The contactor was urged to level the ground with the discontented workers.,Wɔkyerɛɛ nyia ɔreyɛ mpontudwuma no nye n’edwumayɛfo no dɛ wɔnyɛ edwuma no yie,
95345,Some also call it the Tano language.,Binom so frɛ no Tano kasa.,
74513,Most of the people spreading the coronavirus come from neighbouring countries.,Nyimpa dodow a wɔrobɔ coronavirus apetse no fi aman ahorow a woetwa hɛn ho ehyia mu.,
76065,This year's festive season may not be as exciting as usual since public gatherings have been banned,Afe yi mu afedzi no rennyɛ enyigye tse dɛ mbrɛ ɔtse dada no ber a wɔabra dɔm nhyiamu yi.,
76224,"When the fire started, it took the fire fighters, three hours to reach.","Ogya no hyɛɛ ase no, odumgya edwumayɛfo dzii dɔnhwer ebiasa wɔ ho ansaana worudu hɔ.",
94394,"Researchers say that coconut oil contains antioxidants that fight cancer, diabetes and some microorganisms that can harm the body.","Nhwehwɛmufo ka dɛ kube angoa wɔ edziban dur a ɔkõ tsia kokoram yarba, esikyire yarba na mbom a nketsenketse a wotum haw nyimpadua no.",modified.
95850,"In view of this, the natives of the town called it 'basket-woven cloth'( kenten-nwen ntoma). This, in time, was changed to 'Kente'.","No dɛm ntse, nkorɔfo a wɔwɔ hɔn atsenae hɔ no frɛ no kentsen tam. Iyi sesaa bɛyɛɛ ‘kente’",
74978,Some people take the risk and let tomorrow worry about its self.,Nkorɔfo binom fa kyakya no na wɔma ɔkyena dwen nankasa no ho.,
74281,Livelihood is the mean of securing the necessities of life.,Asetsenadze yɛ ɔkwan a wɔfa do nya asetsena mu ahiadze ahorow.,
94392,"For this reason, eating more grapes will help protect your body from many heart diseases and diseases.","Wɔ dɛm siantsir ntsi, grapes ne dzii beberee bɔ nyimpadua no ho ban fi akoma yarba ho.","Dɛm siantsir yi ntsi, grapes ne dzii beberee bɔ nyimpadua no ho ban fi akoma yarba ho."
94574,A Ukrainian citizen has been arrested for attempting to bribe a police officer after he caught him driving carelessly on the Accra-Tema motorway.,W'akyer Ukrainnyi bi dɛ ɔpɛdɛ ɔma polisinyi bi adamudze wɔ aber ohun dɛ ɔreka hɛn basabasa wɔ Nkran - Tema kwantsenpɔn no do.,Wɔakyer Ukrainnyi bi dɛ ɔpɛ dɛ ɔma polisinyi bi adamudze wɔ aber a ohun dɛ ɔreka hɛn basabasa wɔ Nkran - Tema kwantsenpɔn no do.
95085,"But when the fire Service personnel followed up to the hospital, the head doctor at the hospital told them that the child was dead when they brought him.","Naaso ber a Odumgya edwumayɛfo no dzii ekyir kɔɔ asopitsi hɔ no, datser panyin a ɔwɔ asopitsi hɔ no kaa kyerɛɛ hɔn dɛ ber a wɔdze abofra no bae no nna oewu.",
75321,The district medical department has to come with the necessary guiderines to combat tuberculosis.,Apɔwmudzen edwumayɛfo dze nhyehyɛɛ pa aba a ɔbɔboa dze ako etsia wɔwbɔ yarba,
96335,How can we bring laughter into our lives?,Yɛbɛyɛ dɛn dze serew aba hɛn abrabɔ mu?,
75974,There is easy access to the market for agricultural output and modern inputs.,Ekuadwuma mu ndɔbaa na abaɛfor ekuadwuma ho ndzɛmba nnka nsa wɔ guaman do.,
94338,This means that advanced and secondary schools are more likely to face these problems.,Dɛm kyerɛ dɛ ntuado skuul  wo kwan kɛse dɛ wɔ fa dɛm haw yi mu.,Dɛm kyerɛ dɛ ntoado skuul  wɔ kwan kɛse dɛ wɔfa dɛm haw yi mu.
